Return_Yr,SPECIES,Run,TagDate,TagReach,Tag1,Tag2,RecapDate,RecapReach,TagState,RecapState,check
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2596a,2596b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2597a,2597b,11/29/2023,NFL 4,2,4,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2598a,2598b,11/29/2023,NFL 2,2,2,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2599a,2599b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2600a,2600b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2601a,2601b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2602a,2602b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2603a,2603b,11/29/2023,NFL 2,2,2,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2604a,2604b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2605a,2605b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2606a,2606b,11/29/2023,NFL 2,2,2,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2607a,2607b,11/29/2023,NFL 2,2,2,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2608a,2608b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2609a,2609b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2610a,2610b,11/29/2023,NFL 2,2,2,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2612a,2612b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2613a,2613b,,,2,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 2,2614a,2614b,11/29/2023,NFL 2,2,2,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2421a,2421b,11/28/2023,NFL 5,3,5,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2422a,2422b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2423a,2423b,11/28/2023,NFL 5,3,5,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2424a,2424b,11/29/2023,NFL 3,3,3,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2425a,2425b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2426a,2426b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2427a,2427b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2428a,2428b,11/29/2023,NFL 3,3,3,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2429a,2429b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2430a,2430b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2431a,2431b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2432a,2432b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2433a,2433b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2434a,2434b,11/29/2023,NFL 3,3,3,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2435a,2435b,11/29/2023,NFL 4,3,4,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2436a,2436b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2437a,2437b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2438a,2438b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2439a,2439b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2440a,2440b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2441a,2441b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2442a,2442b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2443a,2443b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2444a,2444b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2445a,2445b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2446a,2446b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2447a,2447b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2448a,2448b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2449a,2449b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2450a,2450b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2451a,2451b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2452a,2452b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2453a,2453b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2454a,2454b,11/28/2023,NFL 5,3,5,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2455a,2455b,11/29/2023,NFL 4,3,4,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2456a,2456b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2457a,2457b,11/29/2023,NFL 4,3,4,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2458a,2458b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2459a,2459b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2460a,2460b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2461a,2461b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2462a,2462b,11/29/2023,NFL 3,3,3,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2463a,2463b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2464a,2464b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2465a,2465b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2466a,2466b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2467a,2467b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2468a,2468b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2469a,2469b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2470a,2470b,11/29/2023,NFL 4,3,4,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2471a,2471b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2472a,2472b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2473a,2473b,11/29/2023,NFL 3,3,3,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2474a,2474b,11/28/2023,NFL 5,3,5,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2475a,2475b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2476a,2476b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2477a,2477b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2478a,2478b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2479a,2479b,11/29/2023,NFL 4,3,4,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2480a,2480b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2481a,2481b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2482a,2482b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2483a,2483b,11/29/2023,NFL 3,3,3,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2484a,2484b,11/29/2023,NFL 3,3,3,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2485a,2485b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2486a,2486b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2487a,2487b,11/29/2023,NFL 3,3,3,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2488a,2488b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2489a,2489b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2490a,2490b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2491a,2491b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2492a,2492b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2493a,2493b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2494a,2494b,11/29/2023,NFL 3,3,3,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2495a,2495b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2496a,2496b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2497a,2497b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2498a,2498b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2499a,2499b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2500a,2500b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2501a,2501b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2502a,2502b,11/29/2023,NFL 3,3,3,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2503a,2503b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2504a,2504b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2505a,2505b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2506a,2506b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2507a,2507b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2508a,2508b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2509a,2509b,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,2510a,2510b,11/29/2023,NFL 4,3,4,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
2023,Chinook salmon,Fall,11/22/2023,NFL 3,,,,,3,,0
